# 0.00903035, 4.2369, 0.724131, 1.05743, 1.07444, 1.22418, 0.616085, 0.615192, 1.15204, 1.22606, 0.673904, 0.885617, 1.12476, 1.16743, 0.801894, 0.692847, 1.03615, 1.4153, 1.12836, 1.12481, 1.48945, 1.39451, 1.56233, 1.81762, 2.01404, 1.927, 1.81799, 2.09537, 2.66866, 2.71674, 0.779636, 1.1071, 1.41136, 1.33755, 1.00048, 0.977141, 1.20312, 1.58623, 0.878579, 0.85127, 1.06298, 1.40798, 0.00110949, 0.568602, 0.000296895, 0.191487, 0.00248181, 0.584711, 0.00315337, 0.55052, 0.00255163, 0.330077, 0.00212822, 0.471631, 0.00184982, 0.480107, 0.00260251, 0.691138, 0.00396023, 0.736851, 0.0047147, 0.887212, 0.0055166, 0.826058, 0.0050083, 0.893617
-91.5488,0.921231,0.083243,5,31,0,131.092,0.253088,0.684175,-1.29841,0.771363,-0.805603,-0.486694,-0.745845,-2.80715,-3.56404,-0.656819,-1.22981,-0.233921,-1.42217,0.642246,-1.08222,0.626067,-1.38987,-3.1711,-3.78721,-2.19338,-2.21885,-0.870476,0.296761,0.0407024,1.02111,-2.23145,-2.56445,-2.88206,-2.50585,-1.86685,-0.994984,0.722677,-0.237856,-1.26303,0.0325911,-0.680527,-2.06066,-1.88522,-3.24866,-1.69896,-1.36955,0.777414,-0.094383,1.39486,-0.0473488,1.23687,-0.246716,-0.258436,-0.129576,-0.22782,-0.0439605,-0.0773363,-0.0371506,-0.107576,-0.220245,-0.164271,3.58126,2.06607,1.19556,1.84293,-2.47095,-1.73675,-3.44319,-0.489842,-0.277432,0.213881
-103.57,0.684015,0.083243,6,63,0,131.946,0.340032,-0.623273,-0.520911,2.25245,-1.30726,-0.0757785,-2.58144,-3.93216,-4.30857,-0.344207,-0.685403,-1.43728,-2.67408,-0.596176,-1.20105,0.0253678,-2.1941,-1.95928,-5.56815,-0.736865,-0.431554,-1.97361,0.969631,-0.388584,-0.135682,-1.23193,-2.00893,-2.87069,-4.04923,0.00544045,-0.853923,0.257052,0.74016,-1.84325,-0.555209,-0.240155,-2.51405,0.461263,-3.74308,0.144719,-1.11395,-0.342776,-0.0784772,1.0949,-0.0562096,1.35701,-0.168164,-0.214443,-0.0773206,-0.177539,-0.0452102,-0.130964,-0.126837,-0.170971,-0.1571,-0.141892,2.46588,1.2137,0.439969,1.00383,-2.07919,-3.62196,-2.01297,-1.43532,-1.71509,0.455263
-103.114,0.872096,0.083243,5,63,0,136.075,0.400996,-3.46645,0.345285,1.53275,2.00271,-1.36124,-2.07364,-3.01964,-4.63187,-0.816865,-2.04553,1.86558,-0.424277,-0.729572,0.159912,-0.262477,-2.71097,-5.09596,-4.39368,0.145494,-0.984902,0.811829,-1.31973,-0.0905085,0.13656,0.00513505,-4.68376,-3.2128,-3.99259,-1.20832,-0.0543457,0.207326,0.0297206,1.89748,0.438995,0.544261,-2.46271,-4.98589,-2.54024,-1.62511,-0.596198,-0.914556,-0.107016,1.84146,-0.0563381,1.27961,-0.157306,-0.200676,-0.190385,-0.124142,-0.0186719,-0.0679243,-0.199356,-0.255064,-0.169845,-0.212404,2.05583,2.2447,1.20717,1.67098,-3.28822,-4.00699,-4.5144,0.905053,0.449639,0.304506
-100.108,0.876527,0.083243,5,63,0,128.469,0.372361,-1.98537,1.22766,1.23822,1.53053,-0.864289,-2.05963,-2.60798,-4.96701,0.188621,-2.32224,1.32439,-0.740694,-0.744784,-0.237203,-0.890079,-3.47533,-4.13352,-3.66864,0.280538,-1.37159,-0.0956995,-0.291956,-0.0469042,0.692773,0.136634,-3.81439,-4.11457,-4.91088,-1.52693,-0.144939,1.12947,-0.0134054,1.77179,0.0773208,-0.350844,-2.41538,-4.13614,-2.41366,-2.25454,0.155157,-0.957686,-0.118421,2.23843,-0.0604535,1.70661,-0.192026,-0.245879,-0.1314,-0.084508,-0.0801081,-0.0965502,-0.139876,-0.243366,-0.209497,-0.282137,2.34571,2.7352,0.647984,0.157392,-3.37076,-3.00965,-3.91344,1.03982,0.0670652,1.47014
-110.365,0.965197,0.083243,6,63,0,144.374,0.36136,1.70883,-0.802197,2.05431,-0.129383,1.04238,-3.68485,-5.56429,-4.78823,-1.24642,-0.385154,-0.264996,-1.71909,0.986492,0.757954,-0.315837,-2.98127,-5.13585,-6.61109,-0.589201,-0.791466,-1.1992,1.09674,-0.127074,-0.459509,-2.57844,-3.16177,-3.50879,-5.19498,1.01981,-2.21806,0.0252071,-0.100628,-1.25231,-0.45555,0.966816,-3.45703,-2.06329,-5.04656,-0.364131,-1.43819,-0.0284829,-0.141771,2.48963,-0.0132868,0.601679,-0.167035,-0.428414,-0.287843,-0.314413,-0.0942926,-0.134134,-0.127805,-0.25264,-0.492694,-0.253239,0.797057,3.52503,1.7547,1.71471,-2.66901,-2.27758,-2.43333,-1.03602,1.05922,0.272186
-97.851,0.977436,0.083243,6,127,0,139.807,0.457691,-1.93244,-0.674068,0.510387,0.376481,0.400499,-2.43252,-4.50489,-6.09202,-2.11115,-2.49789,0.0587384,-1.68494,0.625287,-1.30981,-0.571715,-4.51129,-5.88516,-6.60373,-1.46665,-0.101512,-1.73785,1.2856,-0.178931,-1.00715,-1.6441,-4.66391,-4.06731,-6.23814,-2.20989,-0.190837,-0.139048,1.34256,0.0206784,0.201045,-0.117984,-2.78366,-4.58854,-4.28658,-1.71045,-2.45811,-1.78583,-0.158959,2.40501,-0.0451717,0.942943,-0.16301,-0.357002,-0.212462,-0.19689,-0.113491,-0.136451,-0.200641,-0.280887,-0.325615,-0.126785,1.774,4.10332,1.55891,1.25946,-2.4662,-2.22028,-3.54521,0.421437,0.077265,-0.407993
-108.025,0.896825,0.083243,5,31,0,135.772,0.456979,-2.05792,-0.331507,0.134734,0.692558,-0.801141,-4.39545,-5.25716,-7.64676,-1.23347,-1.40912,0.00100208,0.235805,2.04793,1.96344,-1.36967,-3.5263,-5.38465,-7.43961,-0.84965,-2.1446,-0.149364,-0.651556,1.36734,-0.264716,-0.915998,-3.05071,-6.92976,-5.57863,-1.64973,-1.61911,0.863505,-0.102514,0.0761328,-1.05608,-1.18894,-5.34041,-2.28547,-7.28672,-1.2587,0.000178962,-1.95921,-0.171055,2.70831,-0.0582313,1.60184,-0.252755,-0.312265,-0.217591,-0.204916,-0.0421972,-0.164162,-0.154683,-0.225347,-0.321604,-0.234338,2.8898,2.82544,0.853646,1.76609,-3.69406,-2.99958,-3.63666,-2.31244,-0.581039,0.532716
-112.856,0.874411,0.083243,5,31,0,148.684,0.480935,-1.25373,-1.22165,-0.224789,0.471552,-0.799727,-4.3513,-3.30471,-8.03754,-1.49381,-1.91252,0.242145,-0.404324,1.81284,1.35197,-1.12343,-3.97233,-4.43871,-7.55591,-0.32777,-2.46581,0.661548,-1.18869,1.89441,-0.0370504,-1.1548,-4.10978,-5.2535,-6.25113,-1.67568,-0.986665,-0.372479,-0.275958,0.574634,-1.31844,-0.662202,-5.38341,-3.75585,-7.86929,-2.15974,-1.2113,-2.62234,-0.18003,2.96973,-0.0561384,1.13557,-0.252288,-0.322937,-0.221867,-0.203853,-0.0244989,-0.154276,-0.1501,-0.242144,-0.225414,-0.241846,2.95603,2.95758,0.43428,1.70532,-3.85189,-2.608,-3.17642,-2.39719,-0.346315,0.0170991
-95.6531,0.926215,0.083243,6,63,0,140.955,0.236769,1.64307,0.764828,1.35939,-0.374282,-0.174722,-1.02557,-3.05356,-2.62571,-0.541313,-1.32864,-0.456933,-2.11436,-1.48458,-0.533824,0.622246,-1.57582,-1.63916,-3.3153,-0.780265,-0.139446,-0.952065,0.0671182,-1.71794,-0.205984,-0.130724,-3.23258,-1.88129,-1.6961,-0.371642,-0.947893,-0.320671,0.823392,-0.301922,0.277604,0.701285,-0.0982469,-2.39408,-3.08517,1.32508,-0.844694,0.160377,-0.068223,0.850278,-0.0523499,2.13522,-0.188422,-0.199506,-0.163964,-0.264203,-0.0681794,-0.0412523,-0.0643269,-0.354359,-0.308906,-0.208168,2.02869,1.10245,1.56987,2.29344,-1.47259,-3.65368,-2.94615,2.66957,0.283248,1.06462
-93.906,0.945825,0.083243,6,63,0,130.069,0.108012,2.0416,-0.375733,-0.202948,1.17996,-0.311559,-0.95245,-2.35077,-3.08068,-0.615264,-0.30256,0.946228,0.284943,2.28782,0.300655,-0.0310888,-0.446404,-3.72864,-2.38939,1.00653,-0.494068,0.794508,0.581479,1.25466,0.892266,-0.700574,-0.977162,-0.946022,-3.94488,-0.489153,0.0450991,1.29635,-0.439556,0.623556,-0.226222,-0.00565751,-2.13459,-0.942173,-1.91835,-1.89147,-0.641844,-0.132155,-0.0770579,1.62864,-0.0263747,0.798215,-0.167259,-0.2856,-0.135474,-0.145889,0.0365886,-0.0264252,0.00510412,-0.09916,-0.164848,-0.249766,1.78674,3.10296,-0.0195711,1.16453,-3.13082,-1.71863,-2.01305,-1.67345,-0.244485,1.34572
-98.4066,0.807866,0.083243,5,63,0,127.261,0.147509,1.40271,0.00121758,1.07427,0.64152,-0.179797,-1.08151,-1.87075,-3.65035,-0.837563,-1.89362,0.275274,-0.157982,2.11851,1.08188,0.50286,-0.625867,-2.68183,-3.50835,-0.0714976,-1.49934,-0.35216,1.16113,1.02284,1.17662,-1.33523,-1.38459,-1.21858,-2.32453,-0.596618,0.872602,1.30135,-0.608388,0.655075,-0.980662,-0.558719,-1.78508,-0.628908,-3.47382,-0.581284,-0.831057,-0.290742,-0.0464991,0.794849,-0.0332043,1.032,-0.176586,-0.298765,-0.0956498,-0.173184,0.0455981,-0.00868796,-0.0244676,-0.130771,-0.146337,-0.252326,2.06645,2.68181,0.098367,0.952456,-2.33972,-2.39147,-2.77507,-1.07325,0.193666,1.80743
-104.596,0.999958,0.083243,5,31,0,133.032,0.160619,2.82928,0.641373,2.3595,0.716694,-0.874435,-2.17915,-3.50647,-3.81817,0.558629,0.0511718,-1.83117,-0.0146566,0.883438,-1.47828,-0.803873,-1.55977,-4.05336,-3.87272,-0.164427,-1.04438,0.87311,-0.176381,-0.759184,-1.14705,-0.342527,-1.24936,-3.41287,-3.19471,0.644228,-2.01281,2.25714,-1.70319,0.971525,-1.27752,0.227085,0.179664,-2.81794,-2.16901,1.30412,0.139805,-0.0597414,-0.105435,2.00216,-0.0128848,0.394168,-0.228709,-0.35569,-0.101018,-0.188526,0.0269162,-0.0255129,-0.0465243,-0.236226,-0.227291,-0.229079,1.78146,3.40647,-0.171755,1.49395,-2.12923,-1.11225,-1.83287,0.0504209,-0.2349,0.867927
-102.104,0.904765,0.083243,6,63,0,139.516,0.279841,-1.13626,-0.516948,-0.315937,1.00766,1.16631,-1.32378,-2.7929,-3.19274,-1.83002,-1.386,2.32318,-2.14643,1.10597,-0.0571145,0.729118,-1.92225,-3.05451,-4.68231,0.359438,0.272815,-1.71754,1.07574,0.819691,1.37924,-1.43725,-3.32729,-2.07384,-3.49415,-0.954326,1.59568,-0.389811,1.4263,0.527526,1.19238,0.273923,-2.49077,-0.49269,-1.95501,-1.08282,-0.437435,-0.648457,-0.0970952,2.00428,-0.029231,0.658699,-0.109092,-0.228296,-0.115099,-0.208255,-0.0771185,-0.0488778,-0.141051,-0.135452,-0.2941,-0.233834,1.65632,2.91103,0.200531,1.87555,-1.28229,-3.55855,-2.65519,-0.252223,1.16123,0.83517
-105.743,0.863636,0.083243,6,63,0,136.318,0.281216,0.378682,0.887367,0.739408,-0.274734,-1.549,-2.39668,-2.97496,-4.30435,1.89602,-0.769265,-1.48283,0.495053,0.703254,0.0629601,0.461542,-2.11778,-3.88398,-3.55586,0.381901,-0.687239,0.660446,-0.380806,-0.312374,-0.393739,1.72228,-0.652376,-3.12443,-2.41511,0.422443,-2.01565,1.76086,0.514379,0.116482,-0.38834,0.402948,-0.535111,-2.49092,-2.46434,-0.181253,-0.640099,1.1703,-0.100073,2.15556,-0.0216109,0.198819,-0.272245,-0.209802,-0.164034,-0.21134,-0.0161494,-0.0889937,-0.121573,-0.252815,-0.175777,-0.162827,2.74748,1.58767,1.11905,2.26416,-2.50968,-1.03047,-1.51895,-1.01871,-2.65889,-0.143163
-98.9608,0.9956,0.083243,6,63,0,138.868,0.309741,-1.15466,0.946336,0.26156,1.44811,1.47437,-2.18184,-2.7213,-1.45403,-1.82727,-0.920171,2.82265,-1.31324,0.336674,0.701189,0.589355,-2.30947,-1.89,-3.81612,-0.0509436,0.279716,-1.33135,1.75156,0.941673,1.56776,-1.27758,-3.46998,-2.16099,-2.8129,-0.499055,1.35249,0.11769,0.576691,1.13966,1.26704,0.614998,-1.70135,-2.16104,-2.88458,0.0809794,-0.01657,-0.829584,-0.0723019,1.69325,-0.081038,2.08664,-0.223838,-0.191162,-0.156328,-0.199584,-0.0516622,-0.0854697,-0.126951,-0.222661,-0.391043,-0.260154,3.12193,2.05257,0.630305,1.35041,-2.19549,-4.28896,-4.23495,0.615498,1.17413,0.685919
-98.4626,0.994191,0.083243,6,63,0,126.109,0.431121,-2.53774,-0.617214,0.767136,-0.544898,-1.57537,-2.95251,-3.57307,-5.57375,0.772289,-1.61804,-2.11081,-0.220148,0.652629,-0.432981,0.341203,-3.11462,-4.8381,-3.93057,-0.520054,-1.00018,0.266458,-0.788835,-0.753366,-0.624127,1.04987,-1.50358,-2.79747,-4.98907,-0.28662,-2.3368,1.02469,-0.0620284,-0.362825,-1.00612,-0.244696,-1.85958,-3.2356,-3.09702,-0.798351,-1.22548,0.733092,-0.106012,1.47246,-0.0448699,1.07598,-0.166099,-0.2578,-0.147218,-0.309657,-0.101431,-0.133566,-0.213402,-0.18078,-0.288866,-0.206591,1.74579,2.75014,1.50019,3.81671,-3.11649,-2.44948,-2.45663,-0.799624,-0.474273,0.548503
-99.4411,0.848167,0.083243,6,63,0,131.012,0.187283,1.10454,0.806381,0.504364,1.47917,1.29052,-0.954668,-2.28328,-3.80109,-1.58666,-0.70279,2.69145,-0.82845,0.295036,-0.0687717,0.151806,-1.65658,-2.49828,-2.38319,1.07723,-0.279093,-1.31681,1.25421,0.0336011,0.416887,-1.35483,-3.75658,0.214069,-3.44776,-0.461495,0.897998,-0.462228,-0.441412,0.91651,-0.03059,0.336767,-2.31585,-2.05767,-2.524,-1.42589,1.10491,-2.37003,-0.0797535,1.70924,-0.0396491,1.56996,-0.215673,-0.216959,-0.125891,-0.181704,0.00310256,-0.0371546,-0.0661764,-0.283507,-0.235572,-0.207639,2.55315,1.63339,-0.0815204,1.0207,-1.6906,-2.68606,-3.23762,1.67704,0.459296,0.719012
-95.0673,0.963468,0.083243,5,31,0,133.022,0.191413,1.00505,-0.576317,0.644553,0.941866,0.00799966,-1.43942,-2.02093,-1.0538,0.0837425,-0.682906,0.654688,-0.704688,0.471878,-0.409717,-0.620943,-1.05051,-2.0558,-4.71119,1.25952,0.0662107,0.544464,-0.215922,-1.84562,0.0292058,-0.618856,-1.99514,-3.28252,-2.35717,-1.60947,-1.43054,-0.0784098,-0.61032,1.91823,-0.0240848,1.16063,-1.56321,-1.0151,-3.4872,-0.497156,-2.63996,0.0699373,-0.073961,1.55101,-0.0514156,0.81162,-0.133813,-0.232461,-0.130908,-0.214293,0.0115068,-0.0397168,-0.0412041,-0.191094,-0.24116,-0.125194,1.40251,2.39978,0.497561,1.71377,-3.01898,-2.65662,-3.17929,-1.48233,0.179611,-0.753822
-93.4768,0.991601,0.083243,5,31,0,121.664,0.203665,0.989111,-0.492633,0.764001,0.847464,0.137068,-1.77607,-1.65042,-0.960705,-0.0376498,-0.513561,0.886263,-0.977949,0.346498,0.0726932,-0.311516,-1.12482,-1.81406,-5.30898,0.969764,0.029279,0.315577,-0.53146,-1.65565,-0.0758761,-0.970121,-1.83816,-3.3422,-2.45642,-1.49074,-1.57422,0.143574,-0.96102,1.69201,0.133659,1.07862,-1.36555,-0.551176,-3.79052,-0.67352,-1.97592,0.375031,-0.0812558,1.5799,-0.0510804,1.01617,-0.148262,-0.226691,-0.135625,-0.201489,0.00809369,-0.041564,-0.042475,-0.20141,-0.219908,-0.157786,1.61604,2.30413,0.52313,1.86321,-3.24051,-2.44033,-3.09608,-1.4045,0.281333,-0.678268
-100.408,0.996508,0.083243,5,31,0,123.921,0.20257,0.0796573,-1.03116,-0.40775,-0.574904,1.13129,-0.72169,-3.15352,-1.37298,0.759589,-1.85234,1.06802,-1.69345,0.412755,0.796352,-0.116251,-0.426376,-2.38871,-4.5531,1.67983,0.687876,0.3795,-0.279844,-1.12697,0.882717,-1.69889,-1.1234,-2.15514,-3.63753,0.532001,-1.48791,1.21658,-0.823242,1.53007,-0.871322,-1.97085,-1.60862,-1.42245,-2.56755,0.0859749,-1.82376,1.25404,-0.0571341,0.870067,-0.0519432,0.953687,-0.0922105,-0.173186,-0.0958442,-0.197249,0.0364161,-0.081825,-0.0506174,-0.213087,-0.232526,-0.177443,1.3091,1.89445,0.242676,1.60564,-3.79949,-2.49715,-2.22593,-0.726169,0.314768,-0.0480214
-107.218,0.791083,0.083243,6,95,0,150.326,0.407965,0.231352,1.10767,1.29796,-0.361708,-1.5301,-2.00469,-5.89639,-2.66806,-1.26645,-0.494925,-0.369921,0.261536,-0.194823,-1.45583,0.0783404,-2.94371,-3.5121,-6.88889,-1.6191,-1.48498,-0.796212,0.850488,-0.188885,-1.52202,1.07695,-4.20721,-4.18309,-6.05094,-0.48836,-2.25491,-0.0890863,0.384081,0.842101,0.26284,-1.43527,-0.953364,-3.45212,-5.76965,-0.602521,-0.855885,-1.43536,-0.147479,2.18452,-0.0640192,1.78065,-0.303444,-0.236594,-0.167553,-0.258097,-0.0258844,-0.127754,-0.155862,-0.239712,-0.27235,-0.222592,2.42168,1.45724,0.28302,1.61772,-3.29351,-3.12194,-3.4739,0.592497,-1.59028,0.161144
-110.541,0.986586,0.083243,6,63,0,134.538,0.441617,-3.00503,0.22999,0.188548,0.574954,0.0456893,-3.51794,-2.03082,-7.35629,0.369654,-2.8119,0.109405,-2.0346,0.498387,0.276843,0.58348,-2.18964,-5.48338,-5.0902,0.469116,-2.3377,-0.841043,-0.603608,0.498206,1.31703,-0.685548,-2.895,-3.39242,-3.19208,-1.56648,-1.43091,1.37603,0.327589,-0.173979,-1.78104,0.951445,-3.71906,-3.0834,-2.47784,-1.28965,-1.55105,0.358109,-0.128093,1.97183,-0.0425295,1.48821,-0.167132,-0.153956,-0.21574,-0.227655,-0.0810228,-0.14569,-0.27166,-0.196027,-0.234775,-0.216652,2.47307,1.3914,1.50214,1.90298,-2.20407,-3.54655,-5.09324,-0.761407,0.169086,0.202804
-109.699,1,0.083243,6,63,0,142.833,0.380791,0.422439,-0.112523,1.42402,-0.208722,-1.50603,-3.14162,-6.48901,-5.2908,-2.52553,-0.548866,-0.443257,0.37078,-1.21662,-1.41549,0.307345,-4.78948,-5.69961,-8.07745,-1.76203,-1.04318,-0.667216,0.947415,-1.47589,-1.22849,-0.14454,-4.33098,-5.41023,-6.36291,-0.579835,-1.39882,-1.29326,-0.412043,0.302038,0.929312,-1.52396,-1.82915,-3.97082,-3.57178,-0.938776,-1.28705,-1.69708,-0.151065,2.27848,-0.02838,1.38219,-0.277243,-0.249233,-0.13148,-0.350784,0.00569463,-0.117514,-0.115592,-0.261287,-0.312628,-0.277364,2.70072,1.72244,0.243447,4.1183,-3.51391,-2.40642,-2.81477,0.302792,-2.07632,1.51485
-109.058,0.997586,0.083243,6,63,0,143.282,0.464034,0.018258,-0.729457,1.19296,-1.18368,-0.920614,-3.09524,-4.31396,-7.67479,-2.63441,-0.433819,-0.938299,0.262279,-1.27109,-1.82225,0.484124,-4.24557,-5.61743,-6.21114,-0.900782,-1.9355,-1.68939,2.30098,-0.317094,-1.08434,0.829047,-4.58855,-2.58339,-6.02607,-0.223448,0.247591,0.76349,-0.34046,0.62491,-0.864778,-1.62966,-3.21334,-2.96361,-5.10947,-1.85071,-1.22493,0.796687,-0.154122,2.58814,-0.0454365,1.20277,-0.317723,-0.301663,-0.159966,-0.336466,-0.0461114,-0.180976,-0.238773,-0.275661,-0.23063,-0.310206,3.18279,2.25373,0.707307,2.9923,-3.65814,-1.99581,-3.34135,0.755418,-1.32906,1.41009
-102.619,0.957687,0.083243,6,63,0,136.627,0.413141,-0.222481,-0.0820591,0.881311,0.802339,-0.230567,-2.68858,-3.8468,-3.17763,-0.380367,-2.92826,0.627113,-1.55009,-0.00625953,-0.87389,0.170845,-2.881,-4.54621,-5.81537,-0.158999,-1.35602,-1.33248,-1.30863,-0.204564,0.699799,-1.80383,-2.96268,-6.19059,-4.02962,-2.09951,-2.47284,-1.71398,-0.0131754,-1.34876,0.529486,0.36461,-2.25367,-4.19684,-4.8718,-0.198225,-2.1245,-1.45385,-0.131902,1.96999,-0.0678677,1.52726,-0.198273,-0.311567,-0.202996,-0.325873,-0.128267,-0.0910383,-0.19669,-0.245281,-0.205002,-0.283552,2.01558,3.29012,0.770551,2.72394,-1.40281,-3.92046,-2.72682,-0.0459074,-0.763119,1.03933
-109.373,0.985631,0.083243,6,63,0,138.168,0.308679,3.07282,-1.62332,-1.42867,0.602473,-1.04875,-3.94835,-4.92039,-7.25803,-2.00451,-1.09425,-0.513087,-1.66277,1.38912,-0.504194,-2.00958,-2.23919,-4.91789,-4.857,-2.06112,-2.22964,-1.89208,0.661685,1.01275,-1.39848,-0.532587,-4.55122,-1.29137,-5.24407,-0.677531,-1.51863,-1.10789,0.118601,-0.219058,-0.164001,-0.875281,-2.33778,-2.55292,-3.76128,-2.54787,-0.24243,-0.529429,-0.125835,1.60733,-0.0339416,1.71187,-0.278512,-0.352596,-0.278775,-0.267954,0.00538978,-0.0889375,-0.142832,-0.280696,-0.316388,-0.28728,3.16114,3.04459,1.59868,2.52728,-3.36757,-2.11048,-3.78758,1.48453,0.436795,1.19628
-105.973,0.978889,0.083243,6,63,0,133.458,0.318522,2.56995,-1.57336,-1.42626,0.802816,-1.25802,-4.39545,-4.443,-6.13276,-2.10045,-1.1705,-0.574934,-1.19085,1.3209,-0.722424,-2.24883,-2.3543,-4.44297,-4.75954,-2.40607,-1.77897,-1.57928,0.479485,1.13851,-1.59804,-0.41194,-4.16084,-1.95136,-4.7844,-1.09842,-1.18044,-0.858,0.04054,-0.273243,0.592531,-0.989409,-2.45296,-2.25212,-3.75421,-2.64424,-0.480787,-1.06144,-0.136155,1.54979,-0.034195,1.64382,-0.287375,-0.336836,-0.26733,-0.269477,-0.0106193,-0.107918,-0.127291,-0.319804,-0.327177,-0.279828,3.68612,3.20105,1.74903,2.26285,-3.44221,-2.34427,-3.74991,1.4055,0.439382,1.3725
-95.8837,0.502625,0.083243,5,31,0,134.954,0.352117,0.592722,0.301926,0.420257,0.527437,-0.267259,-1.53456,-3.19998,-3.53059,-1.31134,-2.8648,-0.198033,-1.7529,0.228735,-0.0177869,1.19114,-2.64379,-5.03341,-5.77211,1.04094,-1.12604,-0.457555,-0.830482,-1.24748,0.459441,-0.773983,-2.42469,-5.44621,-4.29621,-0.957287,-0.607709,-0.166318,-0.76412,-0.516247,-0.94021,-0.271883,-3.61918,-3.4077,-4.54103,0.246874,-2.12266,-0.458542,-0.14177,2.13892,-0.067658,1.86199,-0.224547,-0.277473,-0.231812,-0.237905,-0.0624275,-0.0617094,-0.120363,-0.243127,-0.230931,-0.278782,2.43399,2.96357,1.46751,1.51217,-2.69085,-3.6108,-2.6607,-0.305364,-0.624132,0.633992
-100.867,0.947368,0.083243,5,63,0,131.251,0.305284,-0.0503003,0.5877,0.89501,0.677911,0.0944695,-2.70049,-3.36354,-5.14419,0.426729,-0.736039,2.00274,-1.1873,0.146051,0.261017,-0.740337,-2.35507,-3.90586,-4.5568,-2.16354,-0.255808,-2.00639,-0.174634,0.661163,-0.541256,0.473519,-2.23353,-1.45406,-4.1751,-1.9209,-0.780125,0.816966,0.0282772,-0.351096,0.974338,0.132867,-1.61697,-3.74787,-2.70177,-2.16758,1.33078,-0.930811,-0.113593,2.29746,-0.0506217,1.54675,-0.217535,-0.337337,-0.15711,-0.276819,-0.0428689,-0.0535874,-0.0677959,-0.165568,-0.378627,-0.261773,2.79013,3.56381,0.463146,2.64495,-2.97751,-3.32598,-3.53349,-0.0945525,0.208758,0.745177
-97.8414,0.967133,0.083243,6,63,0,136.275,0.33048,-0.814552,-0.268116,0.0950591,0.231768,-0.418317,-1.75362,-4.41389,-4.08075,-1.84383,-1.85358,-1.84562,-0.435377,0.562748,0.529837,0.803418,-3.07915,-4.31187,-4.89283,1.43037,-1.63678,1.01188,1.35107,-0.49583,0.90047,-0.914938,-2.73814,-4.32403,-3.43074,0.603955,-0.909744,-0.0591362,0.372177,0.928241,-1.0786,0.245015,-2.43182,-2.02947,-3.11349,0.937686,-2.51612,-0.253103,-0.109257,2.11143,-0.062371,1.50889,-0.228518,-0.153082,-0.256944,-0.167866,-0.0458863,-0.0898971,-0.120034,-0.200714,-0.18281,-0.206571,2.73073,1.12061,2.20592,1.12216,-3.19297,-3.19538,-3.895,-0.384321,-1.03637,1.11118
-88.362,0.843768,0.083243,6,63,0,126.532,0.264658,0.140573,-0.589945,1.59891,1.06601,0.0905536,-2.23215,-2.56723,-3.17872,-1.88687,-0.996514,0.488959,-0.571283,-0.20828,1.17007,0.799276,-1.36536,-3.17186,-4.58446,0.153408,-1.06147,-1.62507,0.210568,0.43145,0.72295,-0.600201,-3.90658,-2.00251,-3.98557,-0.496728,-0.897554,0.0334139,-1.26039,1.89034,0.458877,1.15857,-4.02407,-3.36664,-2.67566,-0.853824,0.496737,-0.655342,-0.106521,1.77031,-0.0444251,1.47894,-0.179468,-0.280593,-0.218402,-0.247243,-0.00414515,-0.0684519,-0.120418,-0.178211,-0.20722,-0.232388,2.32951,2.73646,1.26064,2.08411,-3.18658,-2.77774,-1.47052,0.149489,-0.206082,1.18388
-86.8918,0.927483,0.083243,6,63,0,118.882,0.396992,-1.25227,0.137526,-0.943395,0.0162615,0.0386066,-2.98722,-4.24835,-6.25089,-1.20132,-1.9482,-0.660098,-2.21391,-1.16064,-1.2615,-0.484412,-3.47253,-4.67829,-7.38597,-0.622384,-1.34649,-0.657958,-0.21647,-0.707662,-0.0952566,-0.467498,-4.64459,-3.56301,-6.17047,-1.59795,-3.56435,0.181818,0.37062,-1.44344,-0.749554,-0.413908,-3.34024,-5.51642,-4.16196,-2.72992,-1.99358,-1.44163,-0.155825,1.93033,-0.0486395,1.50608,-0.229748,-0.190574,-0.111243,-0.235451,-0.0832392,-0.0981415,-0.155893,-0.215957,-0.237452,-0.253934,2.70333,1.95729,0.149656,1.99698,-2.25398,-2.9906,-2.92831,0.226884,0.0425271,1.60628
-97.1548,0.962156,0.083243,5,63,0,120.277,0.424201,-3.32962,-0.367937,1.59529,0.218556,-1.42468,-2.77524,-5.25408,-5.21036,-1.04008,0.0711438,0.989986,-1.38202,-0.20679,-1.96206,0.55115,-3.46791,-6.63847,-4.77053,-0.358448,-1.46683,-1.54234,0.550754,-0.859448,-0.815006,-0.897546,-5.23691,-3.37077,-4.73705,-1.76018,-0.433267,-1.34634,-0.421322,-0.0704876,-2.09612,0.484404,-2.32804,-4.83106,-4.39177,-1.36171,-2.3362,-2.17635,-0.14468,1.92011,-0.0593869,2.18745,-0.181658,-0.291807,-0.0736185,-0.241278,-0.102802,-0.0952411,-0.198919,-0.29584,-0.294141,-0.263408,2.47205,3.249,0.623284,2.99162,-2.11321,-3.20799,-2.57354,1.43811,0.694003,2.18771
