# 0.00593022, 2.66208, 0.691516, 0.880702, 1.05613, 1.48713, 0.552389, 0.739338, 0.868923, 1.5305, 0.626237, 1.01918, 0.929819, 1.23147, 0.551681, 0.66269, 1.38485, 1.40502, 0.992361, 1.20592, 1.59768, 1.60192, 1.53708, 1.29001, 1.89989, 1.56196, 1.91343, 1.71324, 1.7863, 1.93478, 0.634237, 0.691931, 1.20936, 1.437, 1.07261, 1.37236, 1.03906, 1.34098, 0.820335, 0.891404, 0.851561, 1.345, 0.000950624, 0.576193, 0.000249025, 0.166266, 0.00257885, 0.536524, 0.0030454, 0.607278, 0.00240488, 0.379384, 0.00231464, 0.458642, 0.00129499, 0.387248, 0.00169135, 0.63351, 0.00278747, 0.711989, 0.00427208, 0.789083, 0.00537154, 0.832634, 0.00307997, 0.875432
-95.8467,0.996708,0.0891479,5,63,0,129.054,0.0565735,3.22465,0.980493,0.12215,1.87979,0.443489,-0.776783,-1.43418,-1.27804,-0.748577,-0.750804,0.811588,-0.970725,1.06039,-0.354649,-0.565587,-0.698093,-0.355281,-0.737342,0.858748,0.34799,0.0411372,1.65525,0.231554,1.22367,-0.239324,-1.80236,-0.742518,-0.161125,0.0206736,-0.857814,1.19298,2.0163,2.05545,1.19944,-0.94869,-0.758112,-0.948063,0.83393,0.118855,0.502917,-0.939792,-0.0201691,0.755018,-0.0520171,1.37969,-0.233416,-0.299188,-0.158894,-0.162602,0.00141536,-0.00852565,-0.00762945,-0.222008,-0.185048,-0.205864,2.99706,3.40511,0.658937,1.08823,-1.5823,-4.28394,-2.26776,-0.547497,0.320744,1.20387
-99.9849,0.984227,0.0891479,5,63,0,126.096,0.0693795,2.88545,1.06407,0.165424,1.31763,-0.0182222,0.429265,-3.40679,-1.46382,0.270133,-1.50076,-0.942951,-0.975953,-0.273894,0.897619,-1.1731,-1.3722,-1.1634,-2.01882,1.13337,2.01378,0.639878,0.669512,1.22373,1.38283,-0.709616,-0.755252,-0.180978,-0.862723,-0.838728,-0.393519,0.758908,0.118552,1.29526,0.794532,1.0754,-0.597566,0.758175,-0.0569875,0.345491,0.058215,0.136956,-0.0296137,0.895597,-0.0316056,1.31637,-0.221647,-0.267263,-0.176686,-0.207249,0.0250939,0.0440345,-0.0683395,-0.224561,-0.216209,-0.241129,2.67383,3.1398,0.84021,2.26752,-2.08332,-3.18678,-1.02495,1.37248,-0.759199,1.9512
-103.401,0.866285,0.0891479,7,159,0,135.392,0.45877,-4.65634,1.46083,0.600175,0.611768,-0.48344,-4.05702,-1.76247,-4.73186,-1.04963,-1.96542,0.27069,-0.487565,1.45787,-1.30645,0.868781,-1.6938,-6.10601,-5.77002,-0.479265,-3.90508,-0.328379,0.467964,-0.713461,0.215531,-0.531544,-3.02184,-4.74953,-4.84951,-0.985781,-1.25915,-0.217485,0.612887,-0.896585,-0.715846,-1.75832,-2.89043,-5.44496,-3.86281,-1.06692,-1.29347,-0.670533,-0.122596,1.67143,-0.051795,1.86438,-0.2279,-0.156778,-0.0783399,-0.278094,-0.0982659,-0.121189,-0.208781,-0.255706,-0.166641,-0.212646,3.18119,1.4753,0.208043,3.2805,-2.5604,-3.36484,-2.2359,1.0375,0.566736,1.24763
-107.541,0.941999,0.0891479,6,63,0,141.117,0.386406,-2.28237,-0.881869,1.8454,-0.0500645,-0.707633,-2.41137,-6.37318,-4.97108,0.198777,0.0177792,0.318374,-1.1035,0.115068,-0.0293513,0.813622,-3.91657,-4.4719,-5.08673,0.0679982,1.39562,-1.57972,-0.186,0.16344,0.0183902,0.0156059,-4.16929,-3.20606,-4.68601,-1.09423,-0.561287,1.72035,-0.257734,1.6309,0.0712057,1.51516,-2.0445,-1.91815,-4.50532,-0.267923,-1.41667,-0.18575,-0.119926,2.25812,-0.072877,1.35574,-0.282708,-0.22388,-0.131705,-0.274371,-0.0327216,-0.127944,-0.112337,-0.296244,-0.265964,-0.0878967,4.69123,2.15576,0.357473,3.37816,-2.75599,-3.07238,-4.83506,0.926599,-2.74599,-1.36574
-107.777,0.790791,0.0891479,6,63,0,134.94,0.341202,0.644547,0.320937,1.36048,0.107554,-0.0579168,-1.62783,-5.00956,-2.97321,-0.591736,-0.382891,0.964872,-2.61155,-0.187889,0.344557,-0.470559,-2.6897,-3.20643,-4.53519,-0.0283336,1.91017,-0.39527,-1.18375,-0.0256268,0.463426,-0.886707,-3.2387,-2.48598,-4.37347,-2.00796,-0.850249,2.14874,-0.458237,1.4014,0.328323,1.24313,-3.69226,-3.1398,-4.07024,-0.384127,-1.4207,-0.2703,-0.102783,1.67915,-0.0346766,0.834867,-0.14368,-0.250383,-0.169584,-0.219363,-0.042399,-0.124922,-0.103894,-0.237503,-0.587437,-0.412929,1.14102,1.73953,0.148444,0.897011,-2.56675,-2.43746,-3.38231,0.120127,-0.213817,2.07149
-101.57,0.987113,0.0891479,6,63,0,135.902,0.282164,0.413123,-0.240884,-0.349335,0.440993,-0.569872,-2.21632,-2.38105,-4.62807,-0.514513,-2.11454,-0.576926,1.26293,0.0822001,-0.56068,0.764777,-1.13944,-3.51638,-2.75521,0.370278,-3.44369,-1.01605,1.67842,-0.410332,-0.111264,0.0141908,-1.05044,-4.22745,-2.79011,0.71411,-1.09055,-1.18662,0.59924,0.0765341,-0.981946,-0.247215,-0.920608,-2.06123,-1.65645,0.19182,-0.81426,-0.389133,-0.0911743,1.40466,-0.0648245,2.30257,-0.362425,-0.212213,-0.220364,-0.307214,-0.0567957,-0.0640457,-0.108992,-0.266596,-0.146224,-0.219701,4.297,2.2835,1.84909,3.40978,-3.20846,-3.68929,-2.7492,1.22392,-0.395494,1.08178
-95.7102,0.900091,0.0891479,5,31,0,131.059,0.269616,0.270262,1.31466,0.886599,0.144057,1.28669,-2.05668,-1.70339,-0.899131,-0.223238,0.303573,0.878257,-1.8652,-0.196208,1.71045,-0.803121,-1.92734,-3.07834,-3.16838,-0.68082,1.67673,-0.0389841,0.181699,-0.492352,0.159176,-0.982027,-1.46866,-0.25176,-1.67991,-2.13507,-1.12237,0.975621,0.638172,0.848741,-0.213098,0.736698,-1.56044,-1.67891,-1.55169,-1.08655,-0.639236,-1.60838,-0.0577971,1.24011,-0.0647591,1.7393,-0.219856,-0.241366,-0.233524,-0.306306,-0.0784697,-0.0859466,-0.112781,-0.189897,-0.325955,-0.258458,2.92737,2.45165,1.81212,2.8872,-2.10655,-3.13523,-3.78823,0.180363,-0.161865,1.0898
-95.6137,0.961084,0.0891479,5,63,0,123.763,0.315029,-1.35811,1.87411,1.23926,1.77168,1.14139,-1.64617,-1.9283,-3.75261,-0.107216,-1.0739,1.65178,-1.58126,0.105548,-0.0671309,-0.392817,-0.521884,-2.08383,-2.01554,-0.251924,0.733408,-0.949815,-0.181891,-0.209927,0.92543,-1.23353,-1.98851,-2.53687,-2.37152,-0.917254,-1.50991,1.58527,0.895011,-0.487376,0.410225,0.0637035,-1.23693,-1.16283,-2.49623,0.214953,0.739004,1.41804,-0.0620667,1.29937,-0.0588101,1.89402,-0.22362,-0.286014,-0.22455,-0.269444,-0.0468903,-0.102576,-0.142442,-0.185016,-0.306878,-0.184007,2.81067,3.37572,1.5971,2.81534,-2.32549,-3.445,-3.81274,-0.747858,0.181348,0.0322084
-94.8909,0.912046,0.0891479,5,63,0,120.155,0.35193,-1.03289,-0.716674,1.15449,0.77431,-0.865066,-2.91815,-2.16181,-1.71226,0.302018,-0.989881,1.25057,-0.613162,1.25765,0.134407,-0.411092,-1.14923,-3.69171,-3.71631,-1.15643,-1.48201,0.291734,1.00442,-0.121418,0.0865957,-0.449562,-0.665813,-0.601926,-2.68077,0.226413,-0.399052,0.487966,0.529224,1.22171,-0.0224432,0.11718,-0.394875,-3.13658,-0.178834,0.0101198,-0.353812,-0.572174,-0.0734998,1.50193,-0.0757263,1.94409,-0.197258,-0.323987,-0.2295,-0.194727,-0.110081,-0.104771,-0.130997,-0.198975,-0.215302,-0.239072,2.70077,3.228,1.50517,1.99902,-2.98799,-3.87732,-4.32785,-0.0292943,-0.376734,0.165371
-97.2253,0.980189,0.0891479,6,63,0,125.22,0.204214,2.07063,0.586725,0.296224,-0.328814,-0.10005,-1.92829,-3.04176,-4.84529,-2.31866,-1.87265,-0.440716,-1.08905,0.00448256,-0.722924,0.614657,-3.57956,-4.81893,-6.07502,-0.0220118,-0.373646,-2.36661,0.0255385,0.161964,0.00186047,-0.640337,-3.42568,-3.42887,-3.60657,-1.16667,-1.25914,0.404114,0.447546,-0.134479,-0.527811,-0.118901,-4.69242,-3.19449,-3.17261,-0.287336,-1.02336,-0.305833,-0.104296,1.33904,-0.022408,0.702676,-0.175917,-0.171044,-0.125421,-0.323628,0.0251391,-0.0327032,-0.0910406,-0.22179,-0.261094,-0.232679,1.75025,0.858941,0.220777,3.66908,-2.05247,-2.10585,-2.53543,0.342212,1.19902,1.58665
-99.1832,0.999008,0.0891479,6,127,0,125.304,0.307906,0.0621267,0.0575669,-0.208807,-0.141889,-0.101917,-2.17519,-4.47055,-2.76765,-0.789704,-2.37701,-0.679947,-1.351,-0.50973,-1.54584,0.388604,-4.14494,-5.55624,-4.97733,-1.66272,-1.06049,-2.16892,0.648067,-0.380874,0.261787,-1.07209,-2.57894,-3.62589,-4.38284,-0.681232,-1.7114,0.599709,-1.553,2.10446,-0.208093,-0.327919,-3.94698,-1.19304,-3.52309,-1.56701,-0.0229987,-0.65558,-0.135673,2.31008,-0.017298,0.960941,-0.161924,-0.136675,-0.127731,-0.295931,0.00458287,-0.090327,-0.0958707,-0.182969,-0.316821,-0.209697,1.91579,0.748422,0.718561,2.79172,-3.06098,-2.06248,-2.5032,0.198512,1.50308,1.21543
-105.21,0.911256,0.0891479,5,31,0,140.898,0.28052,0.42954,0.732191,1.14137,-0.214234,0.313853,-0.215086,-4.43257,-5.63665,-0.637044,-2.60451,0.374417,-0.929839,-0.783517,-0.168258,1.65475,-1.68668,-4.72091,-5.8385,-0.672002,-1.10921,-0.845218,-0.114302,1.10909,-0.991393,0.0378487,-2.66904,-5.25552,-5.51765,-1.31093,-1.10755,-0.597349,-1.71205,0.583301,1.45202,-1.97128,-4.16313,-3.17539,-2.78262,-0.92674,-1.93033,-1.23276,-0.118352,1.48678,-0.0294467,1.27701,-0.19986,-0.175959,-0.132074,-0.284951,0.00549499,-0.0904884,-0.134501,-0.236229,-0.257689,-0.228355,1.76056,0.731141,0.216686,2.8088,-3.82854,-1.48641,-1.84708,0.523606,1.05744,1.06889
-99.6316,0.889388,0.0891479,6,63,0,141.582,0.302072,-0.375434,-0.639741,0.285039,1.41197,-1.01516,-3.87259,-4.04645,-3.15212,-1.25753,-0.101105,-0.134628,-1.52221,0.171406,-0.0424156,-0.208343,-1.94682,-3.38089,-4.81295,0.401878,-0.491788,-1.36549,0.405495,-2.2329,0.91248,-0.715902,-2.70618,-2.15675,-1.93312,-0.303906,-1.35383,0.972492,1.64554,0.153055,-1.91949,1.41284,-1.10444,-3.54157,-3.97107,-0.651797,-0.0935819,0.315177,-0.0994113,1.51576,-0.0658465,2.01074,-0.198752,-0.216408,-0.175583,-0.285872,-0.0704585,-0.0599897,-0.0664479,-0.214819,-0.194322,-0.14827,2.57871,2.12277,1.26428,3.57088,-1.79145,-4.5219,-4.99952,0.0537001,-1.88024,0.00561985
-94.2531,0.994316,0.0891479,6,63,0,123.554,0.312191,0.165682,0.544623,0.90894,1.65076,-0.92497,-2.33736,-2.93175,-3.74094,-1.30296,-0.370851,-1.19292,-1.04572,-0.248922,0.0355903,-0.716911,-1.14064,-3.32136,-4.5397,-1.01091,-0.844895,-1.26857,0.480366,-0.605165,-0.426279,-0.850056,-4.13856,-3.03526,-5.16286,-1.06984,-0.397735,0.0702927,0.652986,-0.429934,1.71668,0.814623,-3.16137,-2.23329,-2.71878,0.196561,-0.253769,-1.87931,-0.0965385,1.46718,-0.0798934,1.75718,-0.250569,-0.219779,-0.214974,-0.225499,-0.0720741,-0.0965717,-0.0921086,-0.241787,-0.226557,-0.130403,2.6417,1.66366,1.18327,2.27066,-2.85458,-3.17756,-5.27597,1.07852,-0.0505314,-0.72878
-101.428,0.879129,0.0891479,6,95,0,126.178,0.346094,0.193561,0.907809,1.22012,1.48602,-2.01469,-1.7086,-2.61254,-5.271,-1.14072,-1.10033,0.170527,-0.773769,-0.202844,0.0207912,-0.661761,-1.06745,-4.26167,-4.47883,-1.12369,-1.28165,-1.28389,0.496445,-1.08654,0.896007,0.51163,-3.42746,-2.67328,-5.70831,-0.330293,-0.652196,0.357388,0.735548,0.728023,0.835394,0.727658,-1.17226,-2.09055,-4.36434,-0.664808,-0.861115,-2.61322,-0.101806,1.66498,-0.0709616,2.11134,-0.226968,-0.212347,-0.226165,-0.225314,-0.0507636,-0.126381,-0.11699,-0.254752,-0.236098,-0.143112,2.50811,1.16348,1.07075,2.29849,-2.25042,-3.25795,-5.40169,0.485069,-0.494656,-0.731789
-103.04,0.986023,0.0891479,6,63,0,135.016,0.29249,0.515095,1.53615,1.25924,0.00711038,-0.327134,-1.6627,-2.84965,-2.98612,-1.23555,-0.951907,-0.432134,-0.301331,-1.48728,0.351372,0.884101,-3.97644,-3.65954,-3.4071,-0.429755,-0.471444,-0.290349,2.05566,0.0986073,-0.346258,-0.346146,-2.19552,-4.16751,-4.14706,-0.812096,-1.362,-0.205767,-0.761462,-0.297253,0.665391,-0.764965,-3.05441,-0.0326546,-2.79867,-0.741367,-0.426695,0.790763,-0.0903447,1.49005,-0.0815189,1.60041,-0.225279,-0.202504,-0.24584,-0.147568,-0.0377071,-0.0520169,-0.102451,-0.220645,-0.196063,-0.22937,1.70303,1.8916,1.86368,0.35546,-2.6138,-3.56275,-4.27657,0.424702,-1.74851,0.423378
-108.218,0.983892,0.0891479,5,31,0,140.544,0.312059,-1.5515,-0.949351,-0.731146,0.659036,-0.17843,-3.51277,-4.25306,-5.14852,-1.69722,0.0964263,0.932784,0.568899,2.89978,0.509624,-0.950522,-0.848787,-4.17799,-5.70389,0.723303,-2.31161,-1.21967,0.487806,0.0392507,1.40567,0.0270379,-4.72625,-3.21168,-4.44659,-1.07662,0.610025,0.768546,1.72574,1.84274,0.976244,1.18991,-2.41163,-4.87158,-3.61818,-0.385155,-2.06971,-1.23637,-0.113927,2.44117,-0.0413167,1.21829,-0.23989,-0.162529,-0.15838,-0.210565,-0.0602625,-0.0784594,-0.115527,-0.246562,-0.186864,-0.111253,3.3093,1.05373,0.735733,1.94207,-2.82424,-2.10722,-1.98223,1.60609,-0.0319554,-0.436324
-102.54,0.943764,0.0891479,6,63,0,135.55,0.319639,-1.70136,1.5902,1.45518,0.0828358,0.532514,-2.07991,-3.22477,-4.15775,-0.405668,-1.61025,0.206143,-1.15583,-0.973572,-0.589711,1.14375,-3.57429,-4.85019,-4.25901,-0.313994,1.86636,-0.0732959,1.77754,1.33244,0.147919,-0.0668888,-1.46274,-4.11888,-4.48932,1.2729,-0.540544,1.12781,-0.334346,-0.45393,-0.381311,-0.19157,-3.25144,-0.883059,-4.3054,-0.0734861,0.930543,1.50968,-0.100947,1.94797,-0.0507127,0.778551,-0.142101,-0.26368,-0.0584384,-0.170797,-0.0223724,-0.0994432,-0.110164,-0.112956,-0.272887,-0.166368,1.7094,2.83484,0.142612,0.89443,-2.60537,-3.69658,-3.23252,-1.47052,-1.22765,0.32079
-98.0399,0.988131,0.0891479,5,31,0,132.358,0.332876,0.140211,-0.379482,0.619994,0.284873,-0.0549509,-2.39559,-2.94356,-3.6923,0.747819,-0.789096,-0.604586,-0.581482,0.726538,0.9352,-0.00949407,-1.41442,-3.33719,-5.02924,-0.245811,-0.67638,0.534517,0.387211,-0.585772,0.889204,1.04772,-4.4473,-1.9995,-2.45529,-1.92174,0.661488,0.113047,0.402712,-0.203551,-0.530511,1.578,-1.68095,-4.2042,-1.30058,0.409283,-1.33313,-0.477613,-0.0910749,1.70973,-0.0648431,1.75241,-0.143275,-0.259162,-0.239209,-0.209313,-0.0541453,-0.0999568,-0.176217,-0.217926,-0.242673,-0.254032,0.742109,2.31401,1.13271,1.1101,-3.47271,-2.10159,-2.20439,-0.180468,0.245037,1.06959
-99.3123,0.951588,0.0891479,6,63,0,133.35,0.370324,-3.02276,0.551767,1.27798,0.0916917,-0.188362,-2.98359,-2.2709,-4.13718,-1.18841,-0.692751,2.11315,-0.218548,0.604912,-0.0833691,0.654331,-2.78171,-2.22147,-6.35391,0.754419,-0.445798,1.42956,1.14753,2.12225,-0.30926,-0.313816,-1.77823,-1.91793,-2.99378,1.09624,-2.10543,0.457307,0.563283,-1.35039,0.726851,0.16544,-1.50023,-2.54584,-3.74414,-0.501766,1.30134,-0.292791,-0.094412,1.98189,-0.0364566,1.43757,-0.228805,-0.221373,-0.0645494,-0.221426,-0.0957523,-0.127879,-0.12626,-0.217982,-0.263097,-0.229676,3.29457,1.96388,0.0418186,2.40602,-1.75778,-2.76371,-4.31674,0.706957,0.289087,0.159611
-97.64,0.933296,0.0891479,6,63,0,129.193,0.272631,0.4565,-0.324813,1.50972,0.194739,0.874235,-3.03214,-2.73882,-5.85808,0.550135,-2.27151,0.519324,-0.805797,-0.777917,0.434325,-0.00465638,-3.11268,-3.60507,-7.11534,-0.982753,-1.29496,0.124731,0.000614002,0.351542,0.223574,-0.310987,-3.16653,-3.68562,-5.53035,1.253,1.05874,0.117314,1.24496,-0.449334,0.644325,-0.790879,-3.84987,-4.62978,-5.88607,-0.696581,0.230127,-1.77126,-0.152542,2.94606,-0.0525512,0.848073,-0.147705,-0.200358,-0.184629,-0.220873,0.0310922,-0.0294553,-0.0436709,-0.202466,-0.212151,-0.198118,0.96103,1.65472,1.09323,1.37789,-2.65064,-3.16199,-3.13909,-0.326925,0.502923,-0.00181417
-99.4818,0.8496,0.0891479,6,63,0,130.068,0.229198,-0.290453,0.531422,-0.109157,0.727824,0.78231,-1.88472,-6.66263,-6.87522,-1.65181,-0.671779,-0.203397,-1.52107,0.288921,0.371356,-0.381727,-2.8727,-6.03191,-5.88724,0.580791,0.691232,-0.862212,2.3139,-1.44786,0.482083,0.320141,-4.88804,-5.38314,-6.00089,-0.87211,-2.19886,0.478962,-1.1411,1.70779,-0.734452,0.826361,-4.43922,-3.31218,-4.7945,-0.0759645,-0.942577,0.201766,-0.147826,2.82558,-0.0303286,1.43542,-0.176082,-0.119317,-0.13269,-0.141336,0.0257409,-0.0533084,-0.0123081,-0.245686,-0.246992,-0.154171,2.49149,0.970583,0.717,0.797207,-2.72319,-2.13136,-3.47552,1.77271,-0.433269,0.407357
-93.5922,0.988377,0.0891479,6,63,0,130.29,0.294089,-0.119433,0.243065,2.28207,0.0565773,-1.51608,-2.74475,-1.18267,-2.92476,0.324758,-1.52072,1.15106,-0.382949,0.0590575,-0.163714,0.266216,-1.34424,-3.24646,-4.53925,0.380792,-1.15842,-0.383565,-0.976369,0.959434,0.241766,-0.601483,-1.53722,-2.72813,-3.62481,-0.513875,0.454682,0.718684,1.78385,-0.837819,0.642624,-0.449633,-2.01855,-3.5007,-3.11276,-1.07678,-0.716412,-0.5431,-0.0936084,1.71503,-0.0510389,1.63699,-0.135375,-0.2355,-0.149729,-0.188305,-0.0533838,-0.0807975,-0.081956,-0.263948,-0.271339,-0.188986,0.997449,1.39063,0.837925,1.58094,-2.42509,-3.85261,-3.71313,-0.375565,-0.752972,0.04964
-97.6067,0.988406,0.0891479,6,63,0,123.497,0.346941,-1.34037,1.8846,2.37474,-0.0951483,-0.475155,-2.45336,-3.20768,-4.46159,-1.13751,-0.300331,0.618608,-0.500243,0.0518351,-1.3858,-0.751761,-2.97706,-3.34477,-6.11493,0.473933,0.0140344,-0.552412,-1.71144,0.819737,1.19295,-0.662261,-0.952757,-2.75028,-3.82397,-0.00747757,-0.294869,0.377147,0.0233961,-0.442372,-0.0749073,1.26114,-3.10415,-1.33797,-4.53469,-1.04751,-1.71067,-0.469239,-0.105101,1.78095,-0.0535279,1.00874,-0.181266,-0.244742,-0.0976733,-0.190597,-0.0149229,-0.105169,-0.124659,-0.256122,-0.212913,-0.230541,1.53178,1.67312,0.393544,1.69179,-3.03614,-3.5467,-4.8558,0.352083,0.27545,0.552179
-103.33,0.665945,0.0891479,6,63,0,140.506,0.320993,-0.210989,-1.69903,-1.28877,0.920876,-0.335781,-2.32056,-2.46917,-2.66388,-0.602642,-2.00783,-0.89178,-1.7619,-0.191878,-0.216291,-0.174698,-1.59331,-3.62979,-4.38914,-1.01815,-1.0382,-0.42996,1.27971,-1.85803,-0.253723,0.382047,-2.91368,-4.23338,-5.6498,-1.54488,-2.05911,-0.498831,-2.07774,0.952337,-0.26438,-2.46647,-4.6793,-3.01814,-1.80102,-0.8428,-0.435564,-1.28444,-0.103607,1.29053,-0.0704844,2.25472,-0.186646,-0.178573,-0.243976,-0.248539,-0.0339218,-0.0961172,-0.164338,-0.223618,-0.296313,-0.167148,3.37053,1.95594,1.83559,2.15426,-3.03905,-3.11575,-2.43846,-0.00680498,-0.50086,0.135295
-98.3607,0.670451,0.0891479,6,127,0,133.013,0.225603,1.44569,1.58245,2.82586,-0.435951,-0.775367,-1.05046,-2.23578,-0.682398,-0.85882,-0.418274,0.924174,-0.819053,0.269331,-0.838813,0.0355867,-1.87615,-2.21847,-3.16245,-0.0635177,-0.750929,-1.44793,-0.908247,0.425217,0.662672,-1.19617,-1.1277,-0.408427,-1.42802,0.0752836,0.325974,0.92609,1.22443,-0.931987,-0.82486,1.65773,1.16589,0.107192,-1.66099,-0.536447,-0.8675,0.299901,-0.0476371,1.11446,-0.0457879,1.15664,-0.228044,-0.260989,-0.107231,-0.188762,0.0114154,-0.104715,-0.0783767,-0.172173,-0.250517,-0.226827,1.8279,2.10647,0.474244,1.62519,-3.20006,-3.03026,-4.39513,-0.677877,0.256142,0.717191
-108.007,0.993315,0.0891479,6,95,0,137.584,0.152501,1.28569,0.631957,1.80039,0.466412,-1.28102,-0.234581,-0.489692,-2.71238,-0.278945,-0.833546,0.794057,-0.961287,-0.116115,0.595725,1.15011,0.181755,-2.05949,-0.396077,1.45809,2.43894,1.09531,3.11386,0.561961,0.538401,0.985472,-0.0871419,-1.01177,-1.74204,-1.23946,-1.6883,2.37203,1.21803,0.179088,-0.889242,-1.73368,-2.94504,-0.98062,0.109014,0.413592,-0.905666,0.101376,-0.0289233,0.61029,-0.0653474,1.56214,-0.167758,-0.296717,-0.112171,-0.270985,-0.00136081,0.0297395,-0.0850577,-0.279567,-0.292916,-0.152203,2.39399,3.0587,0.0558473,3.14484,-3.06101,-3.64049,-2.66638,0.412347,0.274058,-0.468149
-107.491,0.950928,0.0891479,5,31,0,139.012,0.116085,0.6751,0.976076,1.80826,0.0699831,-1.22721,-0.422138,-1.51555,-1.43642,-0.413519,-1.28508,1.12407,-1.12824,0.670395,0.670009,0.424888,0.240187,-1.90855,-0.22496,1.34465,2.40882,1.38781,2.27036,0.724464,-0.417345,0.365018,-0.128831,-0.363895,-1.36108,-1.6193,-1.80735,2.11085,1.88045,0.32016,-0.58716,-1.38135,-1.68498,-2.01461,0.377281,0.738826,-1.21441,0.832412,-0.0261291,1.02579,-0.0663093,1.29054,-0.189829,-0.253423,-0.0671856,-0.250568,-0.00242433,0.00323709,-0.0275014,-0.239225,-0.232168,-0.170241,2.30885,2.8981,0.165749,3.68395,-2.84162,-3.67923,-2.91797,0.977948,0.614296,-0.328471
-103.516,0.968855,0.0891479,5,63,0,140.591,0.120751,1.41051,-1.05592,3.6263,1.16873,0.127338,-1.76815,-2.28076,-1.47577,1.4388,-0.267983,0.491323,-0.203043,-0.559393,-0.848255,0.599197,-1.57423,-2.49107,-3.47228,0.239108,-1.77332,-0.978172,0.297784,-0.2872,2.59995,-0.932551,-1.47985,-1.69899,-1.41598,0.235899,-0.624918,0.186363,-1.26478,-0.0862152,-0.145089,2.31743,-0.922428,-0.219303,-0.998492,-0.296774,0.386493,-0.556839,-0.0491384,1.35259,-0.0270482,1.40854,-0.175513,-0.22207,-0.143684,-0.172805,0.0214728,-0.0541549,0.0154108,-0.192784,-0.144797,-0.162874,2.85808,1.26661,1.04164,1.27429,-2.02754,-1.78981,-2.74988,-0.336098,0.434162,1.16772
-103.201,0.989295,0.0891479,6,63,0,132.861,0.20021,0.536255,2.31775,-1.10559,0.217888,-0.710744,-1.11322,-1.27542,-2.11323,-0.30822,-0.279884,1.22417,-1.24595,0.840905,1.8602,0.639081,-1.38497,-2.27352,-1.89521,1.75167,2.27418,1.45865,1.84559,0.394783,-0.361553,1.25601,-0.802204,-0.605482,-2.05701,0.637084,1.28372,2.61378,3.16618,1.18326,1.5076,-0.955009,0.68503,-1.27179,-0.28255,0.804978,0.233944,1.75717,-0.0413211,1.34077,-0.0250554,1.01892,-0.159485,-0.155622,-0.162271,-0.221735,-0.0517479,-0.0483541,-0.111741,-0.320615,-0.247598,-0.24236,0.978615,1.45616,0.587782,2.10977,-2.2464,-2.95658,-2.11818,1.67387,-1.86082,0.537426
-105.842,0.976663,0.0891479,6,63,0,137.865,0.108368,1.7152,0.287333,2.20854,0.518339,-1.0621,-1.12239,-0.762189,-1.84001,0.0252482,-1.33686,3.56542,-0.185074,-0.374861,1.06909,-1.1846,0.55228,-1.86166,-1.82218,-0.230048,1.28374,-2.02487,2.21138,-0.337527,-0.0522865,-0.570556,-0.715468,-0.564673,-1.85533,-1.85031,0.0999512,-0.221628,3.05747,-1.12867,0.373493,-1.64992,0.209738,-1.28978,-0.459925,-0.746537,-1.19023,0.684926,-0.0303115,0.695418,-0.0651039,1.59373,-0.241152,-0.271424,-0.127634,-0.18441,0.0141814,0.00916803,-0.0345122,-0.116222,-0.209711,-0.173043,3.44898,2.63925,0.387358,2.53265,-2.67734,-2.38283,-1.29692,-0.841171,0.0389847,0.175027
-94.3058,0.741864,0.0891479,5,31,0,131.215,0.119973,2.16452,-0.140685,-0.610246,1.10754,-0.823111,-0.891092,-1.11787,-0.986961,-0.424854,1.21927,-1.02348,-0.0530408,0.575791,0.0502113,0.313004,-1.65924,-1.60226,-2.01591,-0.792177,-0.254255,1.09899,-0.103075,-0.178129,1.15478,-0.352897,-0.399583,-0.544704,-1.05899,1.46764,0.931239,1.62788,-2.08254,0.962709,1.08755,0.615659,-1.61038,0.0992375,-0.8442,-0.165519,0.627366,-0.075616,-0.0310759,0.864246,-0.015261,0.863752,-0.25556,-0.220454,-0.186118,-0.178899,0.0443514,-0.0171794,-0.0168609,-0.119753,-0.277072,-0.21257,3.13366,2.35946,1.50464,1.54628,-2.65643,-2.72425,-3.33137,-0.327295,0.177196,0.921167
-92.3801,0.974776,0.0891479,6,63,0,122.27,0.135955,1.8374,0.480067,-0.286755,1.52956,-1.17821,-0.652924,-0.777526,-2.20985,-0.0212907,1.50692,0.0434415,-0.066091,0.800185,-0.400874,0.626279,-1.71941,-1.08784,-2.25756,-0.213493,0.449291,0.583273,-0.314651,0.201762,0.713114,-0.741172,-0.968495,-2.11374,-2.89346,1.07937,1.45032,0.714967,-1.71611,0.737609,0.719046,0.313644,-0.717895,-0.0803023,-0.69224,0.0920015,-0.105303,-0.751732,-0.0402338,0.91176,-0.0196489,0.572309,-0.259161,-0.22778,-0.183798,-0.180806,0.0398291,-0.0127128,-0.0338493,-0.156182,-0.278972,-0.232631,3.36555,2.1945,1.13958,1.60985,-2.61896,-2.71455,-2.85715,-0.552771,0.567557,1.60307
